Date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL
2022-05-19,3.6731,90.380353,113.938574,460.573865,1.80333,414.47025,118.34278,1.420145,1.8,1.7,1.858783,2.0,87.599921,1.848748,0.376988,2038.046354,1.0,1.385324,6.87898,4.9314,1.0,3.3049393e-05,77.701653,12.187376,3.376607,2.016831,1.28194,2003.16117,0.972321,0.030354,838.533894,6.733853,6.7131,4053.40139,669.451484,1.0,25.75,104.55,23.345,178.113877,7.035062,55.223152,145.698118,18.2794,15.000001,51.763726,0.945222,2.16875,0.80237,0.80237,2.905,0.80237,7.747775,0.80237,54.15,8836.655321,7.677482,209.338273,7.84795,24.491892,7.1259,112.065926,363.527,14637.5,3.378865,0.80237,77.421346,1460.020622,42350.0,131.86,0.80237,154.970439,0.709,127.85323077,116.46084,80.144649,4061.777797,467.399633,900.0,1263.65,0.306309,0.833761,429.106585,13267.056318,1516.488088,360.205426,153.000012,15.955297,4.805154,10.045942,19.013305,4046.501333,58.557706,1852.53583,3102.3504,8.087375,36.48,43.301951,15.44,816.242086,19.936002,4.4025,63.860006,15.93,415.197711,35.833576,9.69578,124.322975,1.567147,0.385001,1.0,3.768751,3.521762,52.249995,200.768806,4.393065,6848.010824,3.641,4.677,111.065,62.124999,1024.782081,3.751264,8.123525,13.022724,454.5,9.924792,1.38088,0.80237,12888.9,579.323108,21.007,130.26,22135.090504,23.35,8.754907,2512.53,15.963273,34.430004,12.512426,3.51,3.057,2.334683,15.9153,6.793161,29.6145,2326.0,29.56121,3650.131432,1.0,40.500205,11116.314941,4.82575,23148.15311,115.709832,2.635467,620.025185,0.04565168,0.00054284,2.70255,0.729313,620.025185,0.00049592,112.795024,0.00103814,250.249937,15.848498,17.035098,322.0
2022-05-20,3.673,90.5,113.6,461.287893,1.80384,415.3971,118.443548,1.4211,1.8005,1.7,1.848602,2.0,87.546092,1.852945,0.376996,2012.5,1.0,1.379157,6.890965,4.8817,1.0,3.4224783e-05,77.620729,12.11713,3.377394,2.017458,1.28396,2005.0,0.974942,0.030316,836.5,6.705525,6.693,4063.611234,671.817147,1.0,25.75,104.65,23.3184,178.0,7.042025,55.3,145.697878,18.273281,15.000001,51.51,0.946459,2.18535,0.800494,0.800494,2.905,0.800494,7.775,0.800494,54.15,8839.5,7.679359,209.392564,7.84755,24.47,7.1333,112.094104,363.998401,14672.443952,3.36089,0.800494,77.8186,1460.0,42300.0,131.31,0.800494,154.694158,0.709,127.86497636,116.5,80.01085,4060.0,466.949879,900.0,1273.745,0.30617,0.834054,429.106585,13275.0,1515.209948,355.30028,152.49996,15.92,4.815,10.0285,19.013305,3995.0,58.237791,1853.10368,3102.3504,8.089493,36.46,43.099938,15.425,817.667466,19.850335,4.389,63.850001,15.92,415.12,35.77,9.74331,124.193124,1.560847,0.384859,1.0,3.7225,3.5275,52.242505,200.45,4.38295,6845.414151,3.641,4.6846,111.219048,62.000005,1021.5,3.751601,8.123563,12.898889,454.5,9.94128,1.37951,0.800494,12888.9,583.5,21.009,130.26,22135.090504,23.41,8.757379,2512.53,15.92,34.439704,12.51562,3.5,3.0615,2.322219,15.9038,6.795121,29.729,2326.0,29.568291,3648.058347,1.0,40.345155,11092.5,4.82575,23155.0,115.709832,2.635467,620.836292,0.0459771,0.00054156,2.70255,0.729566,620.836292,0.00050798,112.942581,0.00104421,250.225002,15.8382,17.049405,322.0
2022-05-21,3.673,90.5,113.6,461.287893,1.80384,415.3971,118.443548,1.4211,1.8005,1.7,1.848602,2.0,87.546092,1.852945,0.376996,2012.5,1.0,1.379157,6.890965,4.8817,1.0,3.3959352e-05,77.620729,12.11713,3.377394,2.017458,1.28396,2005.0,0.974942,0.030316,836.5,6.705525,6.693,4063.611234,671.817147,1.0,25.75,104.65,23.3184,178.0,7.042025,55.3,145.697878,18.273281,15.000001,51.51,0.946459,2.18535,0.800737,0.800737,2.905,0.800737,7.775,0.800737,54.15,8839.5,7.679359,209.392564,7.84755,24.47,7.1333,112.094104,363.998401,14672.443952,3.36089,0.800737,77.8186,1460.0,42300.0,131.31,0.800737,154.694158,0.709,127.86497636,116.5,79.940702,4060.0,466.949879,900.0,1273.745,0.30617,0.834054,429.106585,13275.0,1515.209948,355.30028,152.49996,15.92,4.815,10.0285,19.013305,3995.0,58.237791,1853.10368,3102.3504,8.089493,36.46,43.099938,15.425,817.667466,19.850335,4.389,63.850001,15.92,415.12,35.77,9.74331,124.193124,1.560847,0.384859,1.0,3.7225,3.5275,52.242505,200.45,4.38295,6845.414151,3.641,4.6846,111.219048,62.000005,1021.5,3.751601,8.123563,12.898889,449.414235,9.94128,1.37951,0.800737,12888.9,583.5,21.009,130.26,22135.090504,23.41,8.757379,2512.53,15.92,34.367813,12.51562,3.5,3.0615,2.322219,15.9038,6.795121,29.729,2326.0,29.568291,3648.058347,1.0,40.345155,11092.5,4.82575,23155.0,115.709832,2.635467,620.836292,0.0459771,0.00054156,2.70255,0.729248,620.836292,0.00050798,112.942581,0.00104421,250.225002,15.8382,17.049405,322.0
2022-05-22,3.67301,90.385851,113.475592,461.287893,1.80384,415.3971,118.402101,1.416108,1.8005,1.7,1.848602,2.0,87.546092,1.851743,0.376996,2039.127812,1.0,1.379157,6.890965,4.8797,1.0,3.2951675e-05,77.620729,12.11713,3.377394,2.017458,1.281556,2003.420195,0.975025,0.030316,836.5,6.69947,6.693,4062.206006,671.817147,1.0,25.75,104.65,23.308401,178.141287,7.04032,55.280078,145.708102,18.2669,15.000001,51.777247,0.946029,2.18907,0.799779,0.799779,2.905,0.799779,7.778907,0.799779,54.15,8843.932807,7.679359,209.392564,7.848141,24.493179,7.126939,112.094104,363.176812,14652.008741,3.359851,0.799779,77.81865,1460.472262,42300.0,131.24,0.799779,154.694158,0.709,127.8945,116.45,79.940702,4062.705971,466.949879,900.0,1274.210393,0.30624,0.834054,426.110011,13271.596823,1515.567959,355.30028,152.49996,15.884065,4.814096,10.023678,19.104909,4025.559598,58.237791,1853.10368,3102.3504,8.089493,36.48038,43.099998,15.425,837.200774,19.852496,4.389,63.850001,15.92,415.12,35.827616,9.7282,124.193124,1.557593,0.384887,1.0,3.731929,3.527006,52.258002,200.959914,4.380251,6845.414151,3.643996,4.6873,111.221643,62.49999,1025.39536,3.751,8.123563,12.945511,449.414235,9.935476,1.379062,0.799779,12888.9,580.822056,21.009,130.26,22135.090504,23.41,8.757379,2512.53,15.876878,34.355782,12.51562,3.5,3.0615,2.322219,15.934494,6.795121,29.728,2326.0,29.568291,3648.058347,1.0,40.456448,11099.662856,4.82575,23169.606458,115.709832,2.635467,620.554386,0.04587135,0.00054168,2.70255,0.729248,620.554386,0.00050532,112.891296,0.00103951,250.250057,15.86726,17.049405,322.0
2022-05-23,3.6731,90.571092,112.87013,455.742302,1.802427,416.329,118.886627,1.4112,1.8,1.7,1.832151,2.0,87.957806,1.8295,0.377053,2038.023669,1.0,1.373196,6.875817,4.815,1.0,3.4350746e-05,77.538004,12.049611,3.375909,2.015906,1.27878,2002.656917,0.965834,0.030097,829.736667,6.661923,6.6508,3969.593084,671.300427,1.0,25.75,103.52,23.066799,178.038867,6.963255,55.209398,145.271403,18.405,15.000001,51.756595,0.935971,2.1735,0.795738,0.795738,2.885,0.795738,7.775411,0.795738,54.2,8838.138141,7.673745,209.237438,7.84955,24.49045,7.0459,112.011666,357.691961,14634.0,3.341035,0.795738,77.527046,1459.783494,42325.0,130.39,0.795738,154.772597,0.709,127.8235,116.49689,79.684551,4060.611365,460.599695,900.0,1258.945,0.306154,0.833447,422.29108,13275.817885,1508.699671,360.032151,152.49996,15.82016,4.811494,9.967323,19.069497,4022.190624,57.621543,1851.667241,3102.3504,8.085375,36.477665,43.396659,15.425,816.028002,19.92165,4.3895,63.824997,15.92,415.503502,35.811124,9.614375,124.059514,1.551533,0.38501,1.0,3.730649,3.552544,52.272504,200.71351,4.316387,6833.278386,3.641,4.6291,109.975,58.575001,1020.586261,3.751123,8.123563,13.118543,449.110902,9.824226,1.374465,0.795738,12888.9,580.527752,21.025,130.26,22135.090504,23.41,8.751206,2512.53,15.72285,34.159,12.506089,3.505,3.0335,2.321674,15.937,6.788416,29.5068,2326.149199,29.546747,3657.843089,1.0,40.215336,11094.555829,4.9306,23174.972276,115.709832,2.624432,613.956787,0.04595905,0.00053939,2.70255,0.729147,613.956787,0.00050102,111.691061,0.00104604,250.249937,15.788,17.126678,322.0
2022-05-24,3.6731,90.500009,112.536374,455.988335,1.803326,418.4096,119.069499,1.408132,1.8,1.7,1.827366,2.0,88.002151,1.824866,0.377068,2041.991682,1.0,1.374848,6.889097,4.8194,1.0,3.3724436e-05,77.653463,12.033635,3.377447,2.016911,1.282364,2003.166705,0.960414,0.030093,830.35,6.65996,6.654,3971.40073,673.380884,1.0,25.75,103.12,22.946301,178.127654,6.931449,55.225472,145.280336,18.521,15.000001,51.778514,0.931712,2.15615,0.797343,0.797343,2.86,0.797343,7.757757,0.797343,53.95,8824.522579,7.677567,209.343164,7.849105,24.477126,7.0181,113.067358,356.74,14653.0,3.36231,0.797343,77.479049,1460.229443,42350.0,129.41,0.797343,154.907044,0.709,126.7383,116.641481,79.502006,4063.427699,458.300371,900.0,1261.115,0.30579,0.833785,416.994999,13271.174758,1515.636015,360.213927,152.249969,15.673083,4.79,9.96556,19.09134,4006.522578,57.405724,1852.596489,3102.3504,8.089788,36.483666,43.502162,15.425,816.674646,19.845617,4.3955,63.850001,15.68,415.220758,35.821781,9.564117,124.245532,1.551103,0.384983,1.0,3.719038,3.525837,52.330003,201.021631,4.282911,6860.615833,3.641,4.6054,109.478498,57.124904,1027.08228,3.751583,8.123525,13.433462,448.806784,9.759072,1.371241,0.797343,12888.9,580.885339,21.1015,130.26,22088.590504,23.15,8.754555,2512.53,15.683827,34.115274,12.517016,3.51,3.031,2.313075,16.1006,6.790059,29.547299,2327.0,29.41649,3659.613974,1.0,40.014357,11080.379383,4.9306,23200.0,115.709832,2.624432,611.162904,0.04518243,0.00053549,2.70255,0.728056,611.162904,0.00049766,111.182797,0.0010433,250.249937,15.6522,17.160142,322.0
2022-05-25,3.6731,88.948934,112.857315,456.157489,1.802437,419.59245,119.060527,1.410521,1.8005,1.7,1.833972,2.0,87.961138,1.83023,0.377041,2040.198053,1.0,1.376368,6.875741,4.8244,1.0,3.3839851e-05,77.505134,12.020592,3.375983,2.01595,1.282031,2003.177395,0.961615,0.030156,832.883333,6.71152,6.6928,3968.647718,673.189924,1.0,25.75,103.8,23.0983,178.039625,6.962088,55.171503,145.719,18.6021,15.000001,51.530236,0.935721,2.15615,0.794526,0.794526,2.845,0.794526,7.765566,0.794526,54.0,8810.94727,7.672407,209.274753,7.84969,24.442834,7.053,113.012858,367.47,14623.0,3.34437,0.794526,77.49645,1459.796958,42350.0,129.23,0.794526,154.532099,0.709,127.15423724,116.657873,79.49942,4061.303254,462.049999,900.0,1266.7,0.305802,0.833423,415.301482,13285.270648,1521.930427,360.045424,151.499968,15.688389,4.767132,9.933757,19.069497,4020.866056,57.691941,1851.736715,3106.9454,8.086232,36.484887,43.250726,15.445,816.628407,19.829704,4.395,63.849999,15.74,415.100905,35.82022,9.575342,124.008137,1.543269,0.384988,1.0,3.700781,3.535411,52.352996,202.400698,4.30468,6861.793576,3.641,4.6239,110.01977,60.350093,1022.014762,3.751036,8.123563,13.473761,454.5,9.861492,1.3748,0.794526,12927.7,580.334837,21.016,130.26,22970.2,23.25,8.750568,2512.53,15.673336,34.251005,12.501618,3.5,3.032,2.31199,16.353,6.78366,29.5193,2327.0,29.52698,3680.428233,1.0,40.022165,11067.679639,4.9523,23199.167639,114.881832,2.626182,613.792523,0.04548453,0.00053935,2.70255,0.725843,613.792523,0.00049741,111.661178,0.00105319,250.250057,15.733745,17.176976,322.0
2022-05-26,3.6731,88.544555,112.68599,456.427049,1.80313,419.64685,119.415606,1.408787,1.8,1.7,1.825473,2.0,87.988552,1.822145,0.377009,2040.705564,1.0,1.374374,6.888367,4.7697,1.0,3.409301e-05,77.587508,12.068806,3.377232,2.016688,1.277525,2003.316101,0.958645,0.029856,823.82,6.76855,6.7389,3932.759661,673.439297,1.0,25.75,103.3,23.015024,177.988836,6.93146,55.218414,145.492421,18.6059,15.000001,51.788659,0.931732,2.1543,0.792553,0.792553,2.84,0.792553,7.785321,0.792553,54.05,8836.405583,7.6768,209.321347,7.84955,24.524698,7.02,112.555439,365.569988,14620.0,3.34912,0.792553,77.63046,1460.139824,42300.0,128.68,0.792553,154.686066,0.709,127.10259091,116.70461,79.50038,4062.874487,462.049999,900.0,1259.890097,0.305725,0.833757,425.159478,13203.0459,1515.660703,360.161103,151.999978,15.758917,4.769634,9.903831,19.044075,4020.682839,57.420704,1852.333122,3106.9454,8.088605,36.479322,43.094695,15.435,817.014979,19.768316,4.398,63.850001,15.75,415.213927,35.828612,9.532044,124.140888,1.543031,0.384991,1.0,3.676084,3.521094,52.349995,202.554496,4.292502,6850.549471,3.641,4.6046,109.489914,60.825007,1027.144689,3.751363,8.123525,13.3588,455.5,9.859582,1.372534,0.792553,12927.7,580.462224,21.0235,130.26,22970.2,23.23,8.753885,2512.53,15.7547,34.2365,12.454901,3.51,3.0415,2.311472,16.3659,6.786166,29.327999,2327.0,29.414511,3696.83388,1.0,40.070284,11050.315253,5.0214,23210.0,114.881832,2.626182,611.176125,0.04541326,0.00053966,2.70255,0.724928,611.176125,0.0004947,111.185202,0.00105043,250.249937,15.70822,17.208538,322.0
2022-05-27,3.6731,88.999995,112.95,455.70744,1.801046,419.2617,119.482658,1.396453,1.8005,1.7,1.826931,2.0,87.81551,1.826938,0.376787,2016.0,1.0,1.374374,6.87026,4.731,1.0,3.4909527e-05,77.552028,12.025406,3.371429,2.014357,1.27255,2005.0,0.957058,0.029953,826.5,6.71966,6.6986,3908.484455,673.439297,1.0,25.75,103.35,23.0051,177.55,6.9289,55.26,145.407616,18.593452,15.000001,51.55,0.93178,2.1451,0.791822,0.791822,2.89,0.791822,7.75,0.791822,54.125,8830.0,7.669718,209.107053,7.84926,24.55,7.0245,111.923213,367.2095,14539.4,3.34467,0.791822,77.6922,1460.0,42350.0,128.29,0.791822,154.249005,0.709,127.1349956,116.75,79.515987,4061.0,459.749709,900.0,1254.522462,0.30561,0.832711,425.159478,13060.0,1517.0,354.751028,151.499968,15.68,4.78,9.9095,19.047703,3982.5,57.55372,1850.263778,3106.0654,8.079732,36.47,43.323553,15.445,816.5,19.58117,4.379,63.849999,15.6,415.22,35.85,9.464522,124.086019,1.530146,0.385005,1.0,3.6605,3.51,52.325007,200.1,4.25895,6862.718357,3.641,4.6045,109.414055,66.250044,1028.0,3.750991,8.126843,12.740906,455.5,9.813288,1.369,0.791822,12887.2,583.0,21.0585,130.26,22974.3,23.15,8.743981,2512.53,15.65,34.058963,12.454901,3.5,3.034,2.313593,16.218,6.780964,29.3143,2327.0,29.524687,3696.83388,1.0,39.902572,11045.0,5.0215,23199.165142,114.835332,2.624382,611.207448,0.04521716,0.00053953,2.70255,0.727015,611.207448,0.00048158,111.190901,0.00104485,250.250057,15.59404,17.213715,322.0
2022-05-28,3.6731,88.999995,112.95,455.70744,1.801046,419.2617,119.482658,1.396453,1.8005,1.7,1.826931,2.0,87.81551,1.826938,0.376787,2016.0,1.0,1.374374,6.87026,4.731,1.0,3.4398381e-05,77.552028,12.025406,3.371429,2.014357,1.27255,2005.0,0.957058,0.029953,826.5,6.71966,6.6986,3908.484455,673.439297,1.0,25.75,103.35,23.0051,177.55,6.9289,55.26,145.407616,18.593452,15.000001,51.55,0.93178,2.1451,0.791822,0.791822,2.89,0.791822,7.75,0.791822,54.125,8830.0,7.669718,209.107053,7.84926,24.55,7.0245,111.923213,367.2095,14539.4,3.34467,0.791822,77.6922,1460.0,42350.0,128.29,0.791822,154.249005,0.709,127.1349956,116.75,80.142352,4061.0,459.749709,900.0,1254.522462,0.30561,0.832711,425.159478,13060.0,1517.0,354.751028,151.499968,15.68,4.78,9.9095,19.047703,3982.5,57.55372,1850.263778,3106.0654,8.079732,36.47,43.323553,15.445,816.5,19.58117,4.379,63.849999,15.6,415.22,35.85,9.464522,124.086019,1.530146,0.385005,1.0,3.6605,3.51,52.325007,200.1,4.25895,6862.718357,3.641,4.6045,109.414055,66.250044,1028.0,3.750991,8.126843,12.740906,455.5,9.813288,1.369,0.791822,12887.2,583.0,21.0585,130.26,22974.3,23.15,8.743981,2512.53,15.65,34.058963,12.454901,3.5,3.034,2.313593,16.218,6.780964,29.3143,2327.0,29.524687,3696.83388,1.0,39.902572,11045.0,5.0215,23199.165142,114.835332,2.624382,611.207448,0.04521716,0.00053953,2.70255,0.725969,611.207448,0.00048158,111.190901,0.00104485,250.250057,15.59404,17.213715,322.0
2022-05-29,3.673025,88.988485,113.012103,455.70744,1.801046,419.2617,119.541096,1.396931,1.8005,1.7,1.826931,2.0,87.81551,1.826318,0.376829,2038.909536,1.0,1.369071,6.87026,4.7311,1.0,3.3967787e-05,77.552028,12.025406,3.371429,2.014357,1.27275,2001.917131,0.95798,0.029953,826.5,6.71328,6.6986,3910.624605,675.022535,1.0,25.75,103.35,23.0175,177.834893,6.9331,55.183018,145.413456,18.6033,15.000001,51.759988,0.932023,2.15118,0.792103,0.792103,2.89,0.792103,7.761993,0.792103,54.125,8830.498082,7.669718,209.107053,7.849232,24.550891,7.032307,111.923213,367.223259,14577.131132,3.342338,0.792103,77.69224,1459.099293,42400.0,128.33,0.792103,154.249005,0.709,127.2755,116.7,80.142352,4060.569217,459.749709,900.0,1252.591045,0.305614,0.832711,434.966826,13349.050932,1516.091886,354.751028,151.499968,15.665892,4.773749,9.900889,19.041698,4016.932732,57.55372,1850.263778,3106.0654,8.079732,36.468711,43.350003,15.445,816.5,19.59106,4.379,63.849999,15.6,415.22,35.836126,9.459318,124.086019,1.530796,0.384876,1.0,3.658969,3.543887,52.209999,199.509033,4.260459,6862.718357,3.64241,4.6142,109.426244,66.500007,1027.245607,3.751,8.126843,12.740906,455.5,9.824186,1.3686,0.792103,12887.2,580.052147,21.0585,130.26,22974.3,23.15,8.743981,2512.53,15.630734,34.078803,12.422353,3.5,3.034,2.313593,16.3386,6.780964,29.311001,2327.0,29.524687,3712.563236,1.0,39.983446,11034.076192,5.0215,23199.165142,114.835332,2.624382,611.366952,0.04536279,0.00054057,2.70255,0.725969,611.366952,0.00048228,111.219918,0.00104658,250.250057,15.5994,17.213715,322.0
2022-05-30,3.6729,88.965166,112.130535,447.993243,1.801475,419.52405,120.006111,1.389957,1.8005,1.7,1.814414,2.0,89.036591,1.813695,0.377026,2054.83574,1.0,1.366019,6.892064,4.7536,1.0,3.1512936e-05,77.474738,11.942298,3.376162,2.014908,1.265903,1999.289705,0.958307,0.030098,830.189904,6.66817,6.6613,3934.224258,675.252213,1.0,25.75,103.35,22.9361,177.950513,6.9058,55.056354,145.374637,18.605687,15.000001,51.914854,0.928255,2.14005,0.790776,0.790776,2.89,0.790776,7.801733,0.790776,54.125,8838.709969,7.671692,209.13323,7.84855,24.564219,7.0245,112.951434,365.7,14538.55,3.33959,0.790776,77.553649,1458.892083,42400.0,126.9,0.790776,154.168594,0.709,127.7832,116.671417,80.773999,4061.224383,459.749709,900.0,1237.180263,0.30588,0.83297,423.679413,13417.530515,1511.574551,364.851157,151.499968,15.459623,4.755552,9.877359,19.040449,4041.295981,57.166846,1850.703769,3105.3554,8.08108,36.464924,43.601764,15.445,814.245,19.5446,4.3663,63.849999,15.6,414.984939,35.835849,9.411335,123.959373,1.525194,0.384999,1.0,3.671498,3.567327,52.340002,198.664221,4.257229,6858.737744,3.658426,4.5897,109.049997,63.874903,1019.657132,3.750626,8.126843,12.847026,455.5,9.753615,1.366942,0.790776,12887.2,578.227421,21.0745,130.26,23040.4,23.15,8.746515,2512.53,15.459344,34.098525,12.41595,3.5,3.034,2.303476,16.3884,6.774961,28.988,2326.496152,29.532196,3746.410086,1.0,39.902572,11029.600096,5.0215,23180.344315,114.629832,2.612952,608.895469,0.04560691,0.00053981,2.70255,0.725145,608.895469,0.00048985,110.770305,0.00104113,250.250057,15.4921,17.217908,322.0
2022-05-31,3.6731,88.996678,112.756507,455.967167,1.802111,423.356,120.205604,1.392228,1.8,1.7,1.82846,2.0,89.066652,1.823822,0.377007,2040.588843,1.0,1.371051,6.894334,4.7323,1.0,3.1426514e-05,77.603512,12.018155,3.377366,2.01549,1.263795,2003.006638,0.959652,0.02987,824.21,6.67718,6.6726,3786.44436,675.419165,1.0,25.75,103.23,23.02605,178.009857,6.930721,55.143426,145.486853,18.609764,15.000001,51.78697,0.931608,2.1451,0.793047,0.793047,3.02,0.793047,7.814669,0.793047,54.15,8845.593337,7.679328,209.191472,7.84725,24.562509,7.0261,111.983857,369.746858,14546.342932,3.330115,0.793047,77.599257,1459.629692,42300.0,126.953333,0.793047,153.745485,0.709,128.7385,116.85,82.039105,4062.344713,458.649796,900.0,1242.739275,0.306155,0.833232,425.321768,13435.541389,1517.51983,362.466064,151.999978,15.603008,4.771517,9.881208,19.036824,4023.867638,57.404654,1851.326487,3105.3554,8.081612,36.476923,43.102485,15.435,814.77,19.65293,4.3785,63.909993,15.6,415.2,35.8478,9.368545,124.165895,1.534084,0.384998,1.0,3.676673,3.549106,52.5,198.781344,4.269094,6886.15915,3.6437,4.6037,109.394901,62.75,1022.804267,3.750385,8.116969,12.849704,455.0,9.76371,1.369882,0.793047,12887.2,580.891374,21.123,130.26,22994.0,23.1,8.749141,2512.53,15.604508,34.2955,12.4421,3.51,3.03,2.299232,16.400101,6.777104,29.013799,2328.0,29.541999,3777.266981,1.0,39.902572,11016.030086,5.058599,23190.438347,114.629832,2.612952,611.094834,0.04640695,0.00054453,2.70255,0.727478,611.094834,0.00049816,111.170414,0.00102789,250.249937,15.629841,17.247959,322.0
2022-06-01,3.6731,89.463487,112.661581,446.121845,1.80195,424.12365,120.31434,1.394402,1.8005,1.7,1.824553,2.0,89.059664,1.837299,0.376987,2044.171196,1.0,1.372079,6.88381,4.8171,1.0,3.354298e-05,77.513035,11.995616,3.377023,2.015392,1.266781,2002.395934,0.963079,0.029848,823.827682,6.70271,6.6862,3793.631183,673.461436,1.0,25.75,103.64,23.2199,177.894679,6.9846,55.114156,145.100907,18.6348,15.000001,51.798139,0.938853,2.1506,0.801026,0.801026,3.005,0.801026,7.814212,0.801026,54.15,8843.683351,7.68366,209.179632,7.847655,24.554222,7.0733,111.980961,372.268667,14555.5,3.34256,0.801026,77.583441,1459.692694,42400.0,128.54,0.801026,153.833633,0.7102,130.12571501,116.797402,81.510065,4061.755687,462.049999,900.0,1247.3,0.306255,0.833248,431.176533,13448.227074,1516.158832,359.438094,151.99996,15.541789,4.759044,9.865697,18.986223,4023.777472,57.479357,1851.18433,3105.3554,8.07989,36.484572,43.396634,15.445,816.25,19.7187,4.3821,63.875002,15.56,415.015816,35.836413,9.48169,124.020734,1.54346,0.385013,1.0,3.714352,3.548958,52.479996,197.715763,4.306542,6885.31193,3.641,4.6374,110.236784,63.499993,1022.788872,3.749898,8.117017,13.579401,455.0,9.8474,1.3751,0.801026,12887.2,580.230838,21.1215,130.26,22994.0,23.375,8.748542,2512.53,15.537979,34.373583,12.4421,3.5,3.0365,2.303992,16.4408,6.78054,29.143301,2329.0,29.518635,3799.343646,1.0,39.918503,10982.924771,5.05875,23201.428699,114.629832,2.612952,615.846892,0.04588324,0.00054168,2.70255,0.725343,615.846892,0.00049977,112.034909,0.00100265,250.250057,15.589521,17.271981,322.0
2022-06-02,3.673025,89.012752,112.579925,446.111175,1.8027,426.46885,120.436954,1.376406,1.8,1.7,1.829101,2.0,89.097115,1.820605,0.376965,2044.69216,1.0,1.375125,6.886751,4.7972,1.0,3.2811982e-05,77.557803,12.007837,3.377397,2.016207,1.25735,2001.566547,0.957649,0.029472,814.558052,6.661613,6.6603,3782.576696,682.951856,1.0,25.75,103.18,22.958134,178.07228,6.919,55.128073,145.593276,18.6497,15.000001,51.82495,0.9301,2.1354,0.795017,0.795017,2.98,0.795017,7.826147,0.795017,54.1,8848.481327,7.711415,209.270728,7.8448,24.564182,7.0067,113.027875,367.108134,14435.0,3.3303,0.795017,77.3799,1459.716934,42300.0,127.53,0.795017,154.083325,0.709,129.94,116.867359,79.547701,4061.558104,458.749854,900.0,1241.205,0.30605,0.833548,435.356279,13473.916122,1510.736323,360.089571,151.999978,15.516314,4.76866,9.851579,19.032131,4027.121866,57.622616,1851.951094,3105.3554,8.083813,36.486434,43.601835,15.435,816.25,19.5438,4.391,63.841667,15.525,415.091829,35.843126,9.368004,124.092289,1.524585,0.385042,1.0,3.719645,3.551861,52.800333,197.598974,4.257629,6853.404087,3.641,4.5977,109.212439,63.499993,1023.920444,3.750572,8.116969,14.04868,455.5,9.695667,1.3705,0.795017,12887.2,580.366064,21.22,130.26,22994.0,23.15,8.752578,2512.53,15.538888,34.217491,11.37779,3.51,3.028,2.306671,16.4877,6.778922,29.116001,2329.0,29.531041,3755.977862,1.0,39.976578,10995.777357,5.0842,23196.475384,114.629832,2.612952,610.105606,0.04467377,0.00053481,2.70255,0.728421,610.105606,0.00048299,110.990453,0.00097402,250.249937,15.48545,17.16923,322.0
