Date,Hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL,Total Output
2023-01-01,1,9977,130,4185,533,0,19,14844
2023-01-01,2,9993,130,3928,688,0,19,14758
2023-01-01,3,9996,129,3725,693,0,19,14562
2023-01-01,4,9999,129,3860,685,0,19,14692
2023-01-01,5,10002,152,3826,658,0,19,14657
2023-01-01,6,10000,238,3680,710,0,19,14647
2023-01-01,7,10007,573,3964,592,0,19,15155
2023-01-01,8,10002,975,3670,508,0,24,15179
2023-01-01,9,10003,1252,3979,499,7,27,15767
2023-01-01,10,10006,1412,4008,728,29,27,16210
2023-01-01,11,10004,1715,4263,739,35,28,16784
2023-01-01,12,10004,1906,4675,859,51,28,17523
2023-01-01,13,10005,1977,4733,622,46,27,17410
2023-01-01,14,10005,1804,4845,624,50,26,17354
2023-01-01,15,9999,1246,4893,649,29,27,16843
2023-01-01,16,10002,1280,5008,527,13,27,16857
2023-01-01,17,9998,1657,5193,633,0,27,17508
2023-01-01,18,10004,2000,5297,790,0,27,18118
2023-01-01,19,10004,1993,5048,1034,0,31,18110
2023-01-01,20,10002,1486,4775,1166,0,30,17459
2023-01-01,21,9999,1220,4737,1260,0,31,17247
2023-01-01,22,10002,1166,4258,1254,0,31,16711
2023-01-01,23,10007,837,4178,1359,0,31,16412
2023-01-01,24,9999,372,3860,1361,0,20,15612
2023-01-02,1,10009,131,3804,1451,0,19,15414
2023-01-02,2,10016,131,3419,1536,0,19,15121
2023-01-02,3,10031,130,3676,1226,0,19,15082
2023-01-02,4,10027,309,3862,1075,0,19,15292
2023-01-02,5,10025,839,3340,854,0,19,15077
2023-01-02,6,10014,1484,3243,606,0,19,15366
2023-01-02,7,10017,1856,3417,501,0,24,15815
2023-01-02,8,10016,2101,3730,297,0,30,16174
2023-01-02,9,10013,2158,3995,342,6,30,16544
2023-01-02,10,10010,2162,4778,327,32,30,17339
2023-01-02,11,10011,2162,5076,269,68,30,17616
2023-01-02,12,10013,2151,5042,198,111,30,17545
2023-01-02,13,10009,2208,4444,184,214,30,17089
2023-01-02,14,10011,2253,4904,184,134,30,17516
2023-01-02,15,10017,2197,5514,159,113,30,18030
2023-01-02,16,10025,2246,5497,154,50,30,18002
2023-01-02,17,10025,2595,5896,164,10,30,18720
2023-01-02,18,10026,2887,6007,224,0,31,19175
2023-01-02,19,10025,2867,6025,335,0,31,19283
2023-01-02,20,10028,2721,5990,335,0,31,19105
2023-01-02,21,10026,1854,5697,528,0,31,18136
2023-01-02,22,10024,1240,5188,729,0,31,17212
2023-01-02,23,10025,754,4842,917,0,30,16568
2023-01-02,24,10029,568,4470,900,0,21,15988
2023-01-03,1,10027,655,4483,881,0,19,16065
2023-01-03,2,10026,696,4318,1061,0,19,16120
2023-01-03,3,10026,564,3944,1305,0,19,15858
2023-01-03,4,10032,547,3889,1104,0,19,15591
2023-01-03,5,10028,754,3975,1125,0,19,15901
2023-01-03,6,10025,1323,3527,1191,0,19,16085
2023-01-03,7,10030,1935,3867,1338,0,24,17194
2023-01-03,8,10028,2126,4023,1243,0,30,17450
2023-01-03,9,10024,2133,4393,1574,6,31,18161
2023-01-03,10,10026,2155,4514,1685,13,31,18424
2023-01-03,11,10031,2390,5206,1604,20,31,19282
2023-01-03,12,10020,2553,5167,1666,27,31,19464
2023-01-03,13,10022,2578,4886,1755,36,31,19308
2023-01-03,14,10022,2589,5235,1513,32,31,19422
2023-01-03,15,10022,2886,5401,1361,26,31,19727
2023-01-03,16,10021,2875,5198,1268,12,31,19405
2023-01-03,17,10031,2833,5259,1224,0,31,19378
2023-01-03,18,10027,2803,5985,1384,0,31,20230
2023-01-03,19,10032,2324,6022,1372,0,30,19780
2023-01-03,20,10034,2195,5538,1261,0,30,19058
2023-01-03,21,10030,1901,5233,1139,0,30,18333
2023-01-03,22,10028,1450,5184,1108,0,28,17798
2023-01-03,23,10034,488,5067,1154,0,30,16773
2023-01-03,24,10028,258,5129,916,0,20,16351
2023-01-04,1,10029,462,4690,873,0,19,16073
2023-01-04,2,10029,584,4055,1120,0,19,15807
2023-01-04,3,10029,554,4069,1180,0,19,15851
2023-01-04,4,10032,566,4141,1279,0,19,16037
2023-01-04,5,10030,679,4203,1319,0,19,16250
2023-01-04,6,10036,1008,4014,1204,0,19,16281
2023-01-04,7,10033,1254,4072,1370,0,19,16748
2023-01-04,8,10039,1654,3943,1515,0,23,17174
2023-01-04,9,10009,1861,4008,1556,6,30,17470
2023-01-04,10,9971,1935,4728,1546,17,30,18227
2023-01-04,11,9926,2418,4912,1607,29,30,18922
2023-01-04,12,9818,2607,4934,1593,27,30,19009
2023-01-04,13,9895,2580,5154,1533,38,30,19230
2023-01-04,14,10015,2444,5227,1538,57,30,19311
2023-01-04,15,10019,2403,5359,1737,48,30,19596
2023-01-04,16,10017,2165,5273,1670,27,30,19182
2023-01-04,17,10015,2079,5656,1895,4,30,19679
2023-01-04,18,10018,2323,5810,1855,0,30,20036
2023-01-04,19,10026,2110,5716,2013,0,30,19895
2023-01-04,20,10029,1951,5746,2320,0,30,20076
2023-01-04,21,10030,1972,5508,2536,0,30,20076
2023-01-04,22,10033,1339,5333,2562,0,30,19297
2023-01-04,23,10030,945,5081,2455,0,30,18541
2023-01-04,24,10029,368,4509,2540,0,22,17468
2023-01-05,1,10032,133,4065,2601,0,19,16850
2023-01-05,2,10032,132,3857,2765,0,19,16805
2023-01-05,3,10036,132,3715,2826,0,19,16728
2023-01-05,4,10037,243,3825,2599,0,19,16723
2023-01-05,5,10035,452,4030,2246,0,19,16782
2023-01-05,6,10034,806,3793,1818,0,19,16470
2023-01-05,7,10041,1066,4168,1610,0,19,16904
2023-01-05,8,10038,1459,5111,1529,0,24,18161
2023-01-05,9,10037,1753,5471,1547,11,30,18849
2023-01-05,10,10034,1923,5231,1569,28,30,18815
2023-01-05,11,9519,2453,5802,1515,53,30,19372
2023-01-05,12,8978,3520,5601,1415,63,30,19607
2023-01-05,13,8974,3760,5326,1235,88,30,19413
2023-01-05,14,8977,3869,5411,1096,73,30,19456
2023-01-05,15,8977,3328,5484,925,57,30,18801
2023-01-05,16,8976,3471,5864,694,23,30,19058
2023-01-05,17,8973,3963,5907,751,4,30,19628
2023-01-05,18,8980,4121,5931,658,0,30,19720
2023-01-05,19,8982,3963,5942,836,0,29,19752
2023-01-05,20,8982,3555,5886,937,0,26,19386
2023-01-05,21,8981,3497,5781,857,0,31,19147
2023-01-05,22,8983,2516,5495,806,0,33,17833
2023-01-05,23,8984,2410,4960,705,0,32,17091
2023-01-05,24,8981,1939,4768,694,0,24,16406
2023-01-06,1,8980,1848,4415,678,0,20,15941
2023-01-06,2,8985,1842,3980,729,0,20,15556
2023-01-06,3,8987,2272,3919,754,0,20,15952
2023-01-06,4,8981,2636,3890,720,0,20,16247
2023-01-06,5,8978,2388,3538,734,0,20,15658
2023-01-06,6,8983,2552,3618,734,0,20,15907
2023-01-06,7,8988,3048,4606,757,0,22,17421
2023-01-06,8,8984,3643,4874,926,0,46,18473
2023-01-06,9,8981,4143,4892,968,8,64,19056
2023-01-06,10,8984,4512,4959,912,33,55,19455
2023-01-06,11,9024,4236,4929,834,96,63,19182
2023-01-06,12,9060,4391,4929,741,92,67,19280
2023-01-06,13,9067,4336,4967,629,84,67,19150
2023-01-06,14,9068,4128,4950,846,67,65,19124
2023-01-06,15,9069,3863,5037,941,57,67,19034
2023-01-06,16,9066,4014,5562,875,28,66,19611
2023-01-06,17,9068,4236,5858,861,4,64,20091
2023-01-06,18,9069,4394,5829,941,0,63,20296
2023-01-06,19,9072,4148,5846,866,0,61,19993
2023-01-06,20,9070,3607,5718,803,0,63,19261
2023-01-06,21,9068,3465,5489,778,0,58,18858
2023-01-06,22,9053,3234,4947,836,0,42,18112
2023-01-06,23,9070,2663,4827,649,0,50,17259
2023-01-06,24,9066,2199,4616,731,0,46,16658
2023-01-07,1,9073,1364,4260,720,0,46,15463
2023-01-07,2,9072,1002,4216,713,0,42,15045
2023-01-07,3,9071,776,4321,694,0,40,14902
2023-01-07,4,9074,758,4143,604,0,39,14618
2023-01-07,5,9072,1034,4197,588,0,40,14931
2023-01-07,6,9067,1205,3991,569,0,38,14870
2023-01-07,7,9068,1669,4040,616,0,45,15438
2023-01-07,8,9067,2124,4145,559,0,48,15943
2023-01-07,9,9067,2170,4579,677,4,45,16542
2023-01-07,10,9060,2465,4743,716,21,36,17041
2023-01-07,11,9063,2814,4731,727,45,38,17418
2023-01-07,12,9058,2897,4635,873,119,44,17626
2023-01-07,13,9061,2806,4687,948,162,44,17708
2023-01-07,14,9057,2617,4799,1007,162,39,17681
2023-01-07,15,9068,2443,5022,790,120,33,17476
2023-01-07,16,9103,2524,5328,565,58,30,17608
2023-01-07,17,9226,2863,5805,456,7,32,18389
2023-01-07,18,9242,3303,5703,433,0,30,18711
2023-01-07,19,9242,3289,5690,448,0,32,18701
2023-01-07,20,9253,3094,5617,491,0,32,18487
2023-01-07,21,9243,3052,5483,338,0,32,18148
2023-01-07,22,9243,2928,5270,261,0,31,17733
2023-01-07,23,9243,2767,4860,215,0,31,17116
2023-01-07,24,9243,2168,4564,169,0,23,16167
2023-01-08,1,9241,1831,4463,180,0,21,15736
2023-01-08,2,9241,1710,4368,116,0,21,15456
2023-01-08,3,9236,1842,4272,124,0,21,15495
2023-01-08,4,9232,2064,4230,128,0,21,15675
2023-01-08,5,9239,1861,4152,147,0,21,15420
2023-01-08,6,9238,1983,3816,160,0,21,15218
2023-01-08,7,9246,2121,4380,143,0,26,15916
2023-01-08,8,9245,2197,4507,173,0,30,16152
2023-01-08,9,9247,2339,4884,235,28,30,16763
2023-01-08,10,9245,2517,5094,257,88,30,17231
2023-01-08,11,9241,2878,5375,213,71,30,17808
2023-01-08,12,9243,3543,5370,225,80,30,18491
2023-01-08,13,9244,3119,5255,272,91,36,18017
2023-01-08,14,9244,2754,5103,323,71,53,17548
2023-01-08,15,9168,2620,5204,282,29,60,17363
2023-01-08,16,9257,2765,5571,212,12,50,17867
2023-01-08,17,9270,3335,5883,175,3,47,18713
2023-01-08,18,9270,3921,5843,180,0,53,19267
2023-01-08,19,9273,3747,5875,214,0,46,19155
2023-01-08,20,9277,3565,5843,270,0,34,18989
2023-01-08,21,9267,3291,5511,297,0,34,18400
2023-01-08,22,9270,3032,5084,301,0,34,17721
2023-01-08,23,9280,2166,4801,509,0,34,16790
2023-01-08,24,9299,1071,4597,696,0,25,15688
2023-01-09,1,9364,579,3763,857,0,22,14585
2023-01-09,2,9426,550,3627,1055,0,22,14680
2023-01-09,3,9451,647,3706,1139,0,22,14965
2023-01-09,4,9476,632,3932,1175,0,22,15237
2023-01-09,5,9558,1090,3586,1326,0,22,15582
2023-01-09,6,9630,1739,3404,1549,0,22,16344
2023-01-09,7,9669,2221,3993,1852,0,28,17763
2023-01-09,8,9689,2519,5272,2087,0,33,19600
2023-01-09,9,9748,2507,5301,2274,10,33,19873
2023-01-09,10,9769,2395,5007,2658,29,33,19891
2023-01-09,11,9783,2368,4599,2616,114,32,19512
2023-01-09,12,9791,2366,4026,2799,147,31,19160
2023-01-09,13,9791,2196,3889,2648,151,31,18706
2023-01-09,14,9788,2186,3923,3083,110,32,19122
2023-01-09,15,9789,1842,4230,2446,70,32,18409
2023-01-09,16,9808,1963,4426,2923,35,32,19187
2023-01-09,17,9918,2513,5048,2696,8,45,20228
2023-01-09,18,10065,2787,5868,2353,0,72,21145
2023-01-09,19,10148,2759,5710,2358,0,82,21057
2023-01-09,20,10151,2750,5141,2081,0,82,20205
2023-01-09,21,10154,1995,5330,1724,0,82,19285
2023-01-09,22,10152,1585,5018,1495,0,82,18332
2023-01-09,23,9900,1263,4813,1288,0,44,17308
2023-01-09,24,9886,771,4488,1033,0,25,16203
2023-01-10,1,9886,536,4537,799,0,21,15779
2023-01-10,2,9885,617,4004,640,0,21,15167
2023-01-10,3,9886,935,4010,523,0,21,15375
2023-01-10,4,9888,1399,3981,484,0,21,15773
2023-01-10,5,9888,1824,3902,351,0,21,15986
2023-01-10,6,9828,2008,4366,250,0,30,16482
2023-01-10,7,9920,2448,4933,226,0,70,17597
2023-01-10,8,9928,3155,5464,251,0,84,18882
2023-01-10,9,9928,3404,5513,282,3,85,19215
2023-01-10,10,9931,2555,5404,362,32,84,18368
2023-01-10,11,9937,2576,5559,318,118,84,18592
2023-01-10,12,9997,2534,5465,286,194,87,18563
2023-01-10,13,10045,2299,5465,270,224,105,18408
2023-01-10,14,10037,2289,5356,274,199,103,18258
2023-01-10,15,9941,2386,5441,317,145,104,18334
2023-01-10,16,9833,2953,5829,361,61,100,19137
2023-01-10,17,9880,3820,5852,454,8,101,20115
2023-01-10,18,9993,4186,5788,647,0,103,20717
2023-01-10,19,10025,4146,5933,662,0,108,20874
2023-01-10,20,10028,3896,5933,816,0,110,20783
2023-01-10,21,10020,3335,5755,1162,0,106,20378
2023-01-10,22,10028,2842,5251,1581,0,108,19810
2023-01-10,23,10026,2308,4914,1776,0,69,19093
2023-01-10,24,10018,1583,4349,1902,0,49,17901
2023-01-11,1,10023,991,4176,2088,0,46,17324
2023-01-11,2,10019,725,3997,2183,0,47,16971
2023-01-11,3,10023,802,4055,1902,0,47,16829
2023-01-11,4,10031,1029,4435,1772,0,47,17314
2023-01-11,5,10031,1540,4455,1873,0,48,17947
2023-01-11,6,10034,1921,4353,2168,0,58,18534
2023-01-11,7,10036,2547,4547,2208,0,102,19440
2023-01-11,8,10032,3257,5474,2386,0,111,21260
2023-01-11,9,10024,3845,5326,2308,28,115,21646
2023-01-11,10,10022,3748,5286,2096,92,110,21354
2023-01-11,11,10019,3768,5227,1762,172,115,21063
2023-01-11,12,10017,3881,5191,1435,186,113,20823
2023-01-11,13,9980,4329,5220,1119,156,119,20923
2023-01-11,14,9978,3696,5082,1147,96,115,20114
2023-01-11,15,9980,3042,5214,1306,53,117,19712
2023-01-11,16,9975,3434,5648,1328,28,116,20529
2023-01-11,17,9977,3184,5772,1605,5,122,20665
2023-01-11,18,9974,3086,5746,2002,0,130,20938
2023-01-11,19,9975,3113,5678,2127,0,128,21021
2023-01-11,20,9980,3185,5644,2275,0,127,21211
2023-01-11,21,9976,3603,5435,2294,0,125,21433
2023-01-11,22,9975,3143,5053,2151,0,77,20399
2023-01-11,23,9979,2207,4910,1896,0,58,19050
2023-01-11,24,9978,1542,4773,1650,0,47,17990
2023-01-12,1,9982,872,4477,1582,0,41,16954
2023-01-12,2,9987,753,4208,1492,0,42,16482
2023-01-12,3,9992,753,4080,1610,0,39,16474
2023-01-12,4,9993,861,3473,1209,0,35,15571
2023-01-12,5,9994,1096,3845,1084,0,35,16054
2023-01-12,6,9925,1528,4514,687,0,64,16718
2023-01-12,7,9900,2248,5358,534,0,96,18136
2023-01-12,8,9902,3295,5698,664,0,110,19669
2023-01-12,9,9900,3565,5589,789,0,115,19958
2023-01-12,10,9901,3234,5406,788,11,113,19453
2023-01-12,11,9949,3217,5376,709,19,112,19382
2023-01-12,12,9985,3719,5298,721,26,113,19862
2023-01-12,13,9903,3747,5118,765,26,117,19676
2023-01-12,14,9847,3479,5087,1223,22,127,19785
2023-01-12,15,9843,2810,4876,1671,13,126,19339
2023-01-12,16,9848,2673,4739,2110,6,129,19505
2023-01-12,17,9846,2679,5253,2449,0,125,20352
2023-01-12,18,9847,2691,5232,2908,0,125,20803
2023-01-12,19,9855,2310,4797,2969,0,122,20053
2023-01-12,20,9853,1752,5099,3072,0,121,19897
2023-01-12,21,9851,829,5144,3228,0,122,19174
2023-01-12,22,9852,510,4677,3483,0,80,18602
2023-01-12,23,9849,199,4351,3514,0,69,17982
2023-01-12,24,9851,128,3996,3519,0,51,17545
2023-01-13,1,9848,127,3751,3512,0,51,17289
2023-01-13,2,9847,128,3768,3628,0,49,17420
2023-01-13,3,9567,128,4242,3688,0,50,17675
2023-01-13,4,9505,313,4357,3699,0,49,17923
2023-01-13,5,9511,723,4235,3630,0,51,18150
2023-01-13,6,9500,1225,3914,3516,0,49,18204
2023-01-13,7,9491,1541,4142,3328,0,49,18551
2023-01-13,8,9492,1590,4644,3364,0,58,19148
2023-01-13,9,9491,1608,5350,3321,0,62,19832
2023-01-13,10,9490,1731,5267,3199,4,49,19740
2023-01-13,11,9491,1702,5291,3217,13,51,19765
2023-01-13,12,9491,1599,5238,3201,27,43,19599
2023-01-13,13,9511,1621,5157,3110,32,43,19474
2023-01-13,14,9509,1773,5035,3101,33,45,19496
2023-01-13,15,9506,1771,4999,3041,28,50,19395
2023-01-13,16,9508,1771,5017,3075,16,81,19468
2023-01-13,17,9511,1769,5319,3140,3,87,19829
2023-01-13,18,9501,1782,5740,3099,0,78,20200
2023-01-13,19,9513,1781,5663,3068,0,83,20108
2023-01-13,20,9515,1759,5494,2967,0,87,19822
2023-01-13,21,9516,1630,5344,2913,0,81,19484
2023-01-13,22,9510,1217,5075,2854,0,40,18696
2023-01-13,23,9516,853,4740,2631,0,26,17766
2023-01-13,24,9517,400,4526,2507,0,19,16969
2023-01-14,1,9510,344,4240,2587,0,20,16701
2023-01-14,2,9516,315,4001,2449,0,21,16302
2023-01-14,3,9519,316,4044,2223,0,21,16123
2023-01-14,4,9525,316,4242,2005,0,21,16109
2023-01-14,5,9523,506,4383,1838,0,21,16271
2023-01-14,6,9512,987,4614,1470,0,22,16605
2023-01-14,7,9510,1613,4867,1291,0,22,17303
2023-01-14,8,9513,1793,4945,1354,0,27,17632
2023-01-14,9,9508,2211,5508,923,5,32,18187
2023-01-14,10,9513,3097,5683,570,28,32,18923
2023-01-14,11,9511,2745,5571,654,61,33,18575
2023-01-14,12,9509,2537,5582,714,112,33,18487
2023-01-14,13,9513,2082,5579,592,157,32,17955
2023-01-14,14,9520,1992,5020,817,168,34,17551
2023-01-14,15,9519,2267,4815,897,153,34,17685
2023-01-14,16,9518,2474,5191,702,94,33,18012
2023-01-14,17,9518,2496,5935,521,25,33,18528
2023-01-14,18,9515,3309,6283,407,0,32,19546
2023-01-14,19,9515,3283,6410,460,0,33,19701
2023-01-14,20,9517,2728,6453,480,0,33,19211
2023-01-14,21,9517,2704,6158,484,0,33,18896
2023-01-14,22,9514,2438,5813,609,0,33,18407
2023-01-14,23,9506,2099,5398,522,0,33,17558
2023-01-14,24,9504,1431,5238,422,0,26,16621
2023-01-15,1,9504,1369,4345,415,0,22,15655
2023-01-15,2,9509,1351,4424,361,0,22,15667
2023-01-15,3,9509,1352,4321,293,0,22,15497
2023-01-15,4,9505,1495,4487,271,0,22,15780
2023-01-15,5,9500,1815,4127,303,0,22,15767
2023-01-15,6,9499,2119,4443,337,0,22,16420
2023-01-15,7,9507,2118,4126,353,0,22,16126
2023-01-15,8,9507,1869,4566,419,0,27,16388
2023-01-15,9,9506,2254,5008,466,15,32,17281
2023-01-15,10,9502,2303,4964,480,49,33,17331
2023-01-15,11,9506,1986,5048,409,103,33,17085
2023-01-15,12,9503,1915,5163,437,125,33,17176
2023-01-15,13,9499,2072,4751,457,136,34,16949
2023-01-15,14,9502,2364,4571,472,165,33,17107
2023-01-15,15,9510,2553,4705,467,177,33,17445
2023-01-15,16,9509,2650,4753,481,138,33,17564
2023-01-15,17,9489,2766,5583,526,36,33,18433
2023-01-15,18,9485,3013,6033,644,0,33,19208
2023-01-15,19,9484,3067,5753,956,0,34,19294
2023-01-15,20,9490,2756,5429,1325,0,34,19034
2023-01-15,21,9483,2457,5024,1474,0,34,18472
2023-01-15,22,9492,1897,4635,1635,0,34,17693
2023-01-15,23,9496,1304,4212,1761,0,34,16807
2023-01-15,24,9495,810,3726,1950,0,29,16010
2023-01-16,1,9501,807,3591,1802,0,24,15725
2023-01-16,2,9496,717,3785,1736,0,24,15758
2023-01-16,3,9492,736,3750,1836,0,24,15838
2023-01-16,4,9487,827,3761,1845,0,24,15944
2023-01-16,5,9496,1245,3612,1848,0,24,16225
2023-01-16,6,9503,1757,3426,1959,0,24,16669
2023-01-16,7,9504,2134,4289,1856,0,29,17812
2023-01-16,8,9503,2273,4989,2089,0,33,18887
2023-01-16,9,9497,2865,5408,1817,38,33,19658
2023-01-16,10,9497,2103,5343,1882,149,33,19007
2023-01-16,11,9491,1985,4861,1919,245,32,18533
2023-01-16,12,9486,2047,4600,1742,302,32,18209
2023-01-16,13,9488,2123,4221,1743,315,31,17921
2023-01-16,14,9489,2193,4234,1695,309,31,17951
2023-01-16,15,9494,2131,4419,1681,244,31,18000
2023-01-16,16,9491,2137,4921,1810,128,31,18518
2023-01-16,17,9495,2191,5539,2357,17,32,19631
2023-01-16,18,9493,2104,5437,2742,0,32,19808
2023-01-16,19,9489,2098,5177,2690,0,33,19487
2023-01-16,20,9488,1800,4964,2783,0,33,19068
2023-01-16,21,9481,1589,4894,2969,0,34,18967
2023-01-16,22,9478,1053,4493,2960,0,33,18017
2023-01-16,23,9478,612,3957,2952,0,33,17032
2023-01-16,24,9475,214,3734,2743,0,25,16191
2023-01-17,1,9473,133,3654,2693,0,23,15976
2023-01-17,2,9473,206,3616,2521,0,23,15839
2023-01-17,3,9476,216,3733,2345,0,23,15793
2023-01-17,4,9475,578,3748,2198,0,23,16022
2023-01-17,5,9481,1103,3638,2261,0,23,16506
2023-01-17,6,9483,1868,3872,2103,0,23,17349
2023-01-17,7,9483,2223,4645,2426,0,28,18805
2023-01-17,8,9481,2375,5100,2557,1,33,19547
2023-01-17,9,9477,2456,5401,2579,9,33,19955
2023-01-17,10,9468,2451,4666,1900,21,33,18539
2023-01-17,11,9469,2449,4696,2458,42,33,19147
2023-01-17,12,9467,2449,4873,2511,61,33,19394
2023-01-17,13,9460,2459,4889,2598,53,33,19492
2023-01-17,14,9465,2489,4983,2595,53,33,19618
2023-01-17,15,9468,2389,5379,2248,29,33,19546
2023-01-17,16,9470,2352,5337,2383,32,33,19607
2023-01-17,17,9467,2350,5104,2708,8,33,19670
2023-01-17,18,9464,2352,5906,2752,0,33,20507
2023-01-17,19,9463,2351,5404,2738,0,33,19989
2023-01-17,20,9468,2221,5529,2750,0,34,20002
2023-01-17,21,9467,1776,5258,2773,0,33,19307
2023-01-17,22,9439,1398,4358,2726,0,33,17954
2023-01-17,23,9458,880,3823,2778,0,33,16972
2023-01-17,24,9459,236,3606,2731,0,25,16057
2023-01-18,1,9454,127,3445,2287,0,22,15335
2023-01-18,2,9449,127,3305,2167,0,22,15070
2023-01-18,3,9453,128,3384,2079,0,22,15066
2023-01-18,4,9443,201,3378,2222,0,22,15266
2023-01-18,5,9438,432,3439,2694,0,10,16013
2023-01-18,6,9444,778,3669,2535,0,18,16444
2023-01-18,7,9442,1045,4371,2259,0,30,17147
2023-01-18,8,9440,1503,5240,2068,0,32,18283
2023-01-18,9,9443,2074,5436,1933,2,33,18921
2023-01-18,10,9442,2611,5274,1465,23,32,18847
2023-01-18,11,9442,2964,5456,1240,58,33,19193
2023-01-18,12,9437,3060,5117,1068,46,33,18761
2023-01-18,13,9435,3105,5086,1023,48,33,18730
2023-01-18,14,9438,3107,5289,816,46,36,18732
2023-01-18,15,9441,3146,4960,776,59,33,18415
2023-01-18,16,9445,3235,5132,542,32,33,18419
2023-01-18,17,9443,3103,5868,345,4,33,18796
2023-01-18,18,9453,4038,6082,218,0,33,19824
2023-01-18,19,9451,3284,5920,384,0,32,19071
2023-01-18,20,9451,2962,5792,410,0,32,18647
2023-01-18,21,9448,2796,5357,433,0,32,18066
2023-01-18,22,9444,2497,5086,458,0,32,17517
2023-01-18,23,9445,1495,5238,495,0,32,16705
2023-01-18,24,9444,906,4981,685,0,27,16043
2023-01-19,1,9445,841,4628,1048,0,22,15984
2023-01-19,2,9443,554,3676,1587,0,22,15282
2023-01-19,3,9444,181,3757,2174,0,22,15578
2023-01-19,4,9442,123,4009,2447,0,22,16043
2023-01-19,5,9449,225,3890,2823,0,22,16409
2023-01-19,6,9449,411,3551,3021,0,22,16454
2023-01-19,7,9453,824,3823,2980,0,27,17107
2023-01-19,8,9451,850,4064,3863,0,32,18260
2023-01-19,9,9442,1057,4499,4000,2,33,19033
2023-01-19,10,9438,1316,4656,3886,12,33,19341
2023-01-19,11,9429,1550,4863,3778,27,33,19680
2023-01-19,12,9429,1814,4945,3439,34,33,19694
2023-01-19,13,9424,2077,5130,3051,34,33,19749
2023-01-19,14,9422,2069,4788,3280,32,33,19624
2023-01-19,15,9414,2142,4505,2739,26,32,18858
2023-01-19,16,9421,2133,5328,1934,18,32,18866
2023-01-19,17,9432,2649,5568,1481,3,31,19164
2023-01-19,18,9432,2866,5711,1324,0,30,19363
2023-01-19,19,9438,3012,5693,1143,0,30,19316
2023-01-19,20,9440,3004,5677,913,0,30,19064
2023-01-19,21,9440,2360,5707,975,0,30,18512
2023-01-19,22,9441,2014,4931,1469,0,30,17885
2023-01-19,23,9444,1194,4285,1807,0,30,16760
2023-01-19,24,9445,614,4239,2067,0,25,16390
2023-01-20,1,9449,241,4186,2337,0,20,16233
2023-01-20,2,9450,132,3946,2418,0,20,15966
2023-01-20,3,9452,132,4072,2498,0,20,16174
2023-01-20,4,9451,213,4414,2513,0,20,16611
2023-01-20,5,9443,465,4288,2467,0,20,16683
2023-01-20,6,9441,858,4057,2188,0,20,16564
2023-01-20,7,9445,1503,4299,2052,0,20,17319
2023-01-20,8,9450,1688,4609,2027,0,26,17800
2023-01-20,9,9445,2499,4824,1917,3,32,18720
2023-01-20,10,9451,2874,4709,1708,22,32,18796
2023-01-20,11,9447,2944,4682,1605,54,32,18764
2023-01-20,12,9442,2360,4723,1944,75,32,18576
2023-01-20,13,9454,2465,4253,2116,88,33,18409
2023-01-20,14,9456,2458,4462,1649,82,32,18139
2023-01-20,15,9459,2461,4865,1277,82,33,18177
2023-01-20,16,9464,2332,4985,1328,42,33,18184
2023-01-20,17,9458,2414,5437,1364,9,33,18715
2023-01-20,18,9459,2505,6004,1276,0,33,19277
2023-01-20,19,9459,2542,5910,1218,0,32,19161
2023-01-20,20,9457,2493,5809,1150,0,32,18941
2023-01-20,21,9458,2378,5716,990,0,32,18574
2023-01-20,22,9449,1872,5492,749,0,32,17594
2023-01-20,23,9459,1856,5208,563,0,32,17118
2023-01-20,24,9458,1691,4782,323,0,22,16276
2023-01-21,1,9454,1294,4722,169,0,19,15658
2023-01-21,2,9456,1271,4510,107,0,19,15363
2023-01-21,3,9449,1164,4219,125,0,19,14976
2023-01-21,4,9440,1313,4096,227,0,19,15095
2023-01-21,5,9444,1283,4059,311,0,19,15116
2023-01-21,6,9452,1286,4093,281,0,19,15131
2023-01-21,7,9459,1291,4637,238,0,22,15647
2023-01-21,8,9459,1484,5154,218,0,26,16341
2023-01-21,9,9461,1717,5496,181,0,33,16888
2023-01-21,10,9462,2212,5680,170,14,32,17570
2023-01-21,11,9462,2676,5478,111,28,33,17788
2023-01-21,12,9460,3185,5180,189,36,33,18083
2023-01-21,13,9462,2940,5042,381,33,33,17891
2023-01-21,14,9460,2584,4996,714,28,33,17815
2023-01-21,15,9472,2328,5110,683,25,33,17651
2023-01-21,16,9483,2313,5329,557,16,33,17731
2023-01-21,17,9483,2348,5758,527,2,33,18151
2023-01-21,18,9480,2436,6003,658,0,33,18610
2023-01-21,19,9477,2418,5834,763,0,33,18525
2023-01-21,20,9480,2127,5783,743,0,33,18166
2023-01-21,21,9481,1584,5725,776,0,33,17599
2023-01-21,22,9483,1394,5271,900,0,33,17081
2023-01-21,23,9478,1167,4885,790,0,33,16353
2023-01-21,24,9482,643,4682,714,0,23,15544
2023-01-22,1,9484,506,4564,684,0,20,15258
2023-01-22,2,9489,504,4502,604,0,20,15119
2023-01-22,3,9504,363,4301,530,0,20,14718
2023-01-22,4,9563,316,4316,292,0,26,14513
2023-01-22,5,9585,463,4652,190,0,33,14923
2023-01-22,6,9584,566,4572,195,0,33,14950
